mapid,run_number,run_name,barcode,map_no,sheet,division,cd_title,image_id
1451,69,MOLTEN PLAINS,117384,573813,2,Western,PMapWest02,11738401
1451,69,MOLTEN PLAINS,117383,573813,3,Western,PMapWest02,11738301
1452,55,MOMBA,117416,573814,1,Western,PMapWest02,11741601
1452,55,MOMBA,117415,573814,2,Western,PMapWest02,11741501
1452,55,MOMBA,117414,573814,3,Western,PMapWest02,11741404
1452,55,MOMBA,117414,573814,3,Western,PMapWest02,11741403
1452,55,MOMBA,117414,573814,3,Western,PMapWest02,11741401
1452,55,MOMBA,117414,573814,3,Western,PMapWest02,11741402
1452,55,MOMBA,117413,573814,4,Western,PMapWest02,11741302
1452,55,MOMBA,117413,573814,4,Western,PMapWest02,11741301
1452,55,MOMBA,117412,573814,5,Western,PMapWest02,11741202
1452,55,MOMBA,117412,573814,5,Western,PMapWest02,11741201
1453,204,MONOLON NO 5,117131,573815,1,Western,PMapWest02,11713101
1454,315,MOOCULTA,116941,573816,1,Western,PMapWest02,11694101
1454,315,MOOCULTA,116940,573816,2,Western,PMapWest02,11694001
1455,10,MOOLAH,117506,573817,1,Western,PMapWest02,11750601
1455,10,MOOLAH,117505,573817,2,Western,PMapWest02,11750501
1456,308,MOONGULLA WEST,116957,573818,1,Western,PMapWest02,11695701
1457,194,MOORARA,117151,573819,1,Western,PMapWest02,11715102
1457,194,MOORARA,117151,573819,1,Western,PMapWest02,11715101
1457,194,MOORARA,117150,573819,2,Western,PMapWest02,11715001
1458,202,MOORNA,117136,573820,1,Western,PMapWest02,11713601
1458,202,MOORNA,117135,573820,2,Western,PMapWest02,11713501
1458,202,MOORNA,117134,573820,3,Western,PMapWest02,11713401
1459,45,MOOTWINGEE,117439,573821,1,Western,PMapWest02,11743901
1459,45,MOOTWINGEE,117438,573821,2,Western,PMapWest02,11743801
145,487,BACK WARDRY,136684,572455,1,Central,PMapCent01,13668401
145,487,BACK WARDRY,136683,572455,2,Central,PMapCent01,13668301
1460,31,MOQUILAMBA,117463,573822,1,Western,PMapWest02,11746301
1461,213,MORDEN,117109,573823,1,Western,PMapWest02,11710901
1461,213,MORDEN,117108,573823,2,Western,PMapWest02,11710801
1461,213,MORDEN,117107,573823,3,Western,PMapWest02,11710701
1461,213,MORDEN,117106,573823,4,Western,PMapWest02,11710601
1462,151,MOUNT ARROWSMITH,117225,573824,1,Western,PMapWest02,11722501
1463,307,MOUNT BOORITHUMBLE,116959,573825,1,Western,PMapWest02,11695902
1463,307,MOUNT BOORITHUMBLE,116959,573825,1,Western,PMapWest02,11695901
1463,307,MOUNT BOORITHUMBLE,116958,573825,2,Western,PMapWest02,11695801
1464,20,MOUNT GIPPS,117485,573826,1,Western,PMapWest02,11748502
1464,20,MOUNT GIPPS,117485,573826,1,Western,PMapWest02,11748501
1464,20,MOUNT GIPPS,117484,573826,2,Western,PMapWest02,11748401
1465,27,MOUNT KING EAST,117471,573827,1,Western,PMapWest02,11747101
1465,27,MOUNT KING EAST,117470,573827,2,Western,PMapWest02,11747001
1466,143,MOUNT MANARA,117242,573828,1,Western,PMapWest02,11724201
1466,143,MOUNT MANARA,117241,573828,2,Western,PMapWest02,11724101
1467,283,MOUNT STUART,116992,573829,1,Western,PMapWest02,11699201
1468,309,MOUNT STURT,116956,573830,1,Western,PMapWest02,11695601
1468,309,MOUNT STURT,116955,573830,2,Western,PMapWest02,11695502
1468,309,MOUNT STURT,116955,573830,2,Western,PMapWest02,11695501
1468,309,MOUNT STURT,116954,573830,3,Western,PMapWest02,11695401
1469,159,MOUNT WOOD,117215,573831,1,Western,PMapWest02,11721502
1469,159,MOUNT WOOD,117215,573831,1,Western,PMapWest02,11721501
146,573,BALD RIDGE,136511,572456,1,Central,PMapCent01,13651101
146,573,BALD RIDGE,136510,572456,2,Central,PMapCent01,13651001
1470,121,MUCKEWERAWA,117287,573832,1,Western,PMapWest02,11728701
1470,121,MUCKEWERAWA,117286,573832,2,Western,PMapWest02,11728601
1470,121,MUCKEWERAWA,117285,573832,3,Western,PMapWest02,11728501
1471,251,MULGA NO 1,116931,573833,1,Western,PMapWest02,11693102
1471,251,MULGA NO 1,116931,573833,1,Western,PMapWest02,11693101
1472,33,MULGA NO 4,117459,573834,1,Western,PMapWest02,11745901
1473,218,MULGAH,117098,573835,1,Western,PMapWest02,11709801
1474,98,MULLINGAWARRINA,117327,573836,1,Western,PMapWest02,11732701
1475,310,MULURULU,116953,573837,1,Western,PMapWest02,11695304
1475,310,MULURULU,116953,573837,1,Western,PMapWest02,11695303
1475,310,MULURULU,116953,573837,1,Western,PMapWest02,11695302
1475,310,MULURULU,116953,573837,1,Western,PMapWest02,11695301
1475,310,MULURULU,116952,573837,2,Western,PMapWest02,11695201
1475,310,MULURULU,116951,573837,3,Western,PMapWest02,11695102
1475,310,MULURULU,116951,573837,3,Western,PMapWest02,11695101
1475,310,MULURULU,116950,573837,4,Western,PMapWest02,11695002
1475,310,MULURULU,116950,573837,4,Western,PMapWest02,11695001
1476,95,MUNDI MUNDI,117333,573838,1,Western,PMapWest02,11733301
1476,95,MUNDI MUNDI,117332,573838,2,Western,PMapWest02,11733201
1477,253,MURRAWOMBIE,117047,573839,1,Western,PMapWest02,11704702
1477,253,MURRAWOMBIE,117047,573839,1,Western,PMapWest02,11704701
1477,253,MURRAWOMBIE,117046,573839,2,Western,PMapWest02,11704601
1477,253,MURRAWOMBIE,117045,573839,3,Western,PMapWest02,11704501
1477,253,MURRAWOMBIE,117044,573839,4,Western,PMapWest02,11704404
1477,253,MURRAWOMBIE,117044,573839,4,Western,PMapWest02,11704403
1477,253,MURRAWOMBIE,117044,573839,4,Western,PMapWest02,11704402
1477,253,MURRAWOMBIE,117044,573839,4,Western,PMapWest02,11704401
1478,280,MURRUMAN AND DURAL,116999,573840,1,Western,PMapWest02,11699901
1478,280,MURRUMAN AND DURAL,116998,573840,2,Western,PMapWest02,11699801
1478,280,MURRUMAN AND DURAL,116997,573840,3,Western,PMapWest02,11699701
1479,196,MURTEE,117147,573841,1,Western,PMapWest02,11714702
1479,196,MURTEE,117147,573841,1,Western,PMapWest02,11714701
1479,196,MURTEE,117146,573841,2,Western,PMapWest02,11714601
1479,196,MURTEE,117145,573841,3,Western,PMapWest02,11714501
147,298,BALLANDRY,100144,572457,1,Central,PMapCent01,10014401
147,298,BALLANDRY,100144,572457,1,Central,PMapCent01,10014402
147,298,BALLANDRY,100143,572457,2,Central,PMapCent01,10014301
1480,290,NARDOO,116982,573842,1,Western,PMapWest02,11698201
1481,13,NELYAMBO,117502,573843,1,Western,PMapWest02,11750202
1481,13,NELYAMBO,117502,573843,1,Western,PMapWest02,11750201
1481,13,NELYAMBO,117501,573843,2,Western,PMapWest02,11750102
1481,13,NELYAMBO,117501,573843,2,Western,PMapWest02,11750101
1482,203,NETLEY,117133,573844,1,Western,PMapWest02,11713302
1482,203,NETLEY,117133,573844,1,Western,PMapWest02,11713301
1482,203,NETLEY,117132,573844,2,Western,PMapWest02,11713202
1482,203,NETLEY,117132,573844,2,Western,PMapWest02,11713201
1483,289,NEWFOUNDLAND NO 1,116985,573845,1,Western,PMapWest02,11698501
1483,289,NEWFOUNDLAND NO 1,116984,573845,2,Western,PMapWest02,11698401
1483,289,NEWFOUNDLAND NO 1,116983,573845,3,Western,PMapWest02,11698301
1484,185,NOCOLECHE,117170,573846,1,Western,PMapWest02,11717001
1484,185,NOCOLECHE,117169,573846,2,Western,PMapWest02,11716901
1484,185,NOCOLECHE,117168,573846,3,Western,PMapWest02,11716801
1484,185,NOCOLECHE,117167,573846,4,Western,PMapWest02,11716701
1484,185,NOCOLECHE,117166,573846,5,Western,PMapWest02,11716601
1485,15,NOONTHORUNGEE,117498,573847,1,Western,PMapWest02,11749801
1485,15,NOONTHORUNGEE,117499,573847,2,Western,PMapWest02,11749901
1485,15,NOONTHORUNGEE,117497,573847,3,Western,PMapWest02,11749701
1486,285,NORTH EUABALONG,116990,573848,1,Western,PMapWest02,11699001
1487,224,NORTH MERROWIE,117091,573849,1,Western,PMapWest02,11709104
1487,224,NORTH MERROWIE,117091,573849,1,Western,PMapWest02,11709103
1487,224,NORTH MERROWIE,117091,573849,1,Western,PMapWest02,11709102
1487,224,NORTH MERROWIE,117091,573849,1,Western,PMapWest02,11709101
1488,312,NORTH PEAK,116947,573850,1,Western,PMapWest02,11694701
1488,312,NORTH PEAK,116946,573850,2,Western,PMapWest02,11694601
1489,70,NULLAWA,117382,573851,1,Western,PMapWest02,11738201
1489,70,NULLAWA,117381,573851,2,Western,PMapWest02,11738101
148,395,BANGHEET,136869,572458,1,Central,PMapCent01,13686902
148,395,BANGHEET,136869,572458,1,Central,PMapCent01,13686901
148,395,BANGHEET,136868,572458,2,Central,PMapCent01,13686801
1490,30,NYMAGEE,117466,573852,1,Western,PMapWest02,11746602
1490,30,NYMAGEE,117466,573852,1,Western,PMapWest02,11746601
1490,30,NYMAGEE,117465,573852,2,Western,PMapWest02,11746501
1490,30,NYMAGEE,117464,573852,3,Western,PMapWest02,11746401
1491,305,OBERWELLS,116962,573853,1,Western,PMapWest02,11696201
1491,305,OBERWELLS,116961,573853,2,Western,PMapWest02,11696101
1492,299,OLIVE DOWNS,116971,573854,1,Western,PMapWest02,11697101
1492,299,OLIVE DOWNS,116970,573854,2,Western,PMapWest02,11697001
1493,223,ONEPAR,117092,573855,1,Western,PMapWest02,11709201
1494,279,OPHARA,117002,573856,1,Western,PMapWest02,11700201
1494,279,OPHARA,117001,573856,2,Western,PMapWest02,11700101
1494,279,OPHARA,117000,573856,3,Western,PMapWest02,11700001
1495,168,OUTER NETALLIE,117198,573857,1,Western,PMapWest02,11719801
1496,161,PACKSADDLE,117212,573858,1,Western,PMapWest02,11721201
1496,161,PACKSADDLE,117211,573858,2,Western,PMapWest02,11721101
1496,161,PACKSADDLE,117210,573858,3,Western,PMapWest02,11721001
1496,161,PACKSADDLE,117209,573858,4,Western,PMapWest02,11720901
1496,161,PACKSADDLE,117208,573858,5,Western,PMapWest02,11720801
1497,96,PADDINGTON,117331,573859,1,Western,PMapWest02,11733101
1497,96,PADDINGTON,117330,573859,2,Western,PMapWest02,11733001
1497,96,PADDINGTON,117329,573859,3,Western,PMapWest02,11732902
1497,96,PADDINGTON,117329,573859,3,Western,PMapWest02,11732901
1498,28,PANBAN,117469,573860,1,Western,PMapWest02,11746901
1499,261,PARA,117032,573861,1,Western,PMapWest02,11703202
1499,261,PARA,117032,573861,1,Western,PMapWest02,11703201
1499,261,PARA,117031,573861,2,Western,PMapWest02,11703101
149,125,BARMEDMAN,100493,572459,1,Central,PMapCent01,10049301
149,125,BARMEDMAN,100493,572459,1,Central,PMapCent01,10049302
149,125,BARMEDMAN,100492,572459,2,Central,PMapCent01,10049201
14,349,BERGEN OP ZOOM,101143,572314,1,Eastern,PMapEast01,10114301
14,349,BERGEN OP ZOOM,101142,572314,2,Eastern,PMapEast01,10114201
1500,53,PIRILLIE,117422,573862,1,Western,PMapWest02,11742201
1500,53,PIRILLIE,117421,573862,2,Western,PMapWest02,11742101
1500,53,PIRILLIE,117420,573862,3,Western,PMapWest02,11742001
1500,53,PIRILLIE,117419,573862,4,Western,PMapWest02,11741901
1500,53,PIRILLIE,117418,573862,5,Western,PMapWest02,11741801
1501,173,POOLAMACCA,117190,573863,1,Western,PMapWest02,11719001
1501,173,POOLAMACCA,117189,573863,2,Western,PMapWest02,11718901
1502,57,PULPULLA,117408,573864,1,Western,PMapWest02,11740801
1503,63,REDAN,117396,573865,1,Western,PMapWest02,11739601
1504,37,RESTDOWN,117453,573866,1,Western,PMapWest02,11745301
1504,37,RESTDOWN,117452,573866,2,Western,PMapWest02,11745201
1504,37,RESTDOWN,117451,573866,3,Western,PMapWest02,11745101
1505,133,ROOKERY,117263,573867,1,Western,PMapWest02,11726301
1506,148,GOLGOL,117231,573868,1,Western,PMapWest01,11723101
1506,148,GOLGOL,117230,573868,2,Western,PMapWest01,11723001
1506,148,GOLGOL,117229,573868,3,Western,PMapWest01,11722901
1506,148,GOLGOL,117228,573868,4,Western,PMapWest01,11722801
1507,155,GOONALGAA,117221,573869,1,Western,PMapWest01,11722101
1507,155,GOONALGAA,117220,573869,2,Western,PMapWest01,11722001
1508,131,GRASMERE,117265,573870,1,Western,PMapWest01,11726501
1509,303,GRAWIN SOUTH,116964,573871,1,Western,PMapWest01,11696401
150,498,BARRAWANG,136662,572460,1,Central,PMapCent01,13666201
150,498,BARRAWANG,136661,572460,2,Central,PMapCent01,13666101
150,498,BARRAWANG,136660,572460,3,Central,PMapCent01,13666001
1510,296,GUMANALDRY,116975,573872,1,Western,PMapWest01,11697502
1510,296,GUMANALDRY,116975,573872,1,Western,PMapWest01,11697501
1511,177,GUNDABOOKA,117185,573873,3,Western,PMapWest01,11718501
1511,177,GUNDABOOKA,117184,573873,4,Western,PMapWest01,11718401
1511,177,GUNDABOOKA,117183,573873,5,Western,PMapWest01,11718301
1512,59,GUNNIGULDRIE,117404,573874,1,Western,PMapWest01,11740401
1512,59,GUNNIGULDRIE,117403,573874,2,Western,PMapWest01,11740301
1512,59,GUNNIGULDRIE,117402,573874,3,Western,PMapWest01,11740201
1513,92,SALISBURY DOWNS,117341,573875,1,Western,PMapWest02,11734101
1513,92,SALISBURY DOWNS,117340,573875,2,Western,PMapWest02,11734004
1513,92,SALISBURY DOWNS,117340,573875,2,Western,PMapWest02,11734003
1513,92,SALISBURY DOWNS,117340,573875,2,Western,PMapWest02,11734001
1513,92,SALISBURY DOWNS,117340,573875,2,Western,PMapWest02,11734002
1513,92,SALISBURY DOWNS,117339,573875,3,Western,PMapWest02,11733901
1513,92,SALISBURY DOWNS,117338,573875,4,Western,PMapWest02,11733802
1513,92,SALISBURY DOWNS,117338,573875,4,Western,PMapWest02,11733801
1514,238,HARTWOOD,117073,573876,1,Western,PMapWest01,11707302
1514,238,HARTWOOD,117073,573876,1,Western,PMapWest01,11707301
1515,286,HUABA,116989,573877,1,Western,PMapWest01,11698902
1515,286,HUABA,116989,573877,1,Western,PMapWest01,11698901
1516,81,SPRINGFIELD,117360,573878,1,Western,PMapWest02,11736001
1516,81,SPRINGFIELD,117359,573878,2,Western,PMapWest02,11735901
1517,234,JANDRA,117078,573879,1,Western,PMapWest01,11707801
1518,141,STURTS MEADOWS,117246,573880,1,Western,PMapWest02,11724601
1518,141,STURTS MEADOWS,117245,573880,2,Western,PMapWest02,11724501
1519,111,SUSSEX,117307,573881,1,Western,PMapWest02,11730703
1519,111,SUSSEX,117307,573881,1,Western,PMapWest02,11730702
1519,111,SUSSEX,117307,573881,1,Western,PMapWest02,11730701
1519,111,SUSSEX,117306,573881,2,Western,PMapWest02,11730602
1519,111,SUSSEX,117306,573881,2,Western,PMapWest02,11730601
151,580,BELAR,136497,572461,1,Central,PMapCent01,13649702
151,580,BELAR,136497,572461,1,Central,PMapCent01,13649704
151,580,BELAR,136497,572461,1,Central,PMapCent01,13649703
151,580,BELAR,136497,572461,1,Central,PMapCent01,13649701
151,580,BELAR,136496,572461,2,Central,PMapCent01,13649601
1520,88,TALYEALE,117348,573882,1,Western,PMapWest03,11734801
1520,88,TALYEALE,117347,573882,2,Western,PMapWest03,11734701
1521,291,TANKEROOK NORTH,116981,573883,1,Western,PMapWest03,11698101
1521,291,TANKEROOK NORTH,116980,573883,2,Western,PMapWest03,11698001
1522,106,TAPALIN,117316,573884,1,Western,PMapWest03,11731602
1522,106,TAPALIN,117316,573884,1,Western,PMapWest03,11731601
1522,106,TAPALIN,117315,573884,2,Western,PMapWest03,11731501
1523,256,TARA,117040,573885,1,Western,PMapWest03,11704001
1524,26,TARCOOLA,117473,573886,1,Western,PMapWest03,11747302
1524,26,TARCOOLA,117473,573886,1,Western,PMapWest03,11747301
1524,26,TARCOOLA,117472,573886,2,Western,PMapWest03,11747201
1525,2,TARELLA,117519,573887,1,Western,PMapWest03,11751902
1525,2,TARELLA,117519,573887,1,Western,PMapWest03,11751901
1525,2,TARELLA,117518,573887,2,Western,PMapWest03,11751802
1525,2,TARELLA,117518,573887,2,Western,PMapWest03,11751801
1526,176,TELTAGOONAH,117186,573888,1,Western,PMapWest03,11718601
1527,29,TERYAWYNIA,117468,573889,1,Western,PMapWest03,11746802
1527,29,TERYAWYNIA,117468,573889,1,Western,PMapWest03,11746801
1527,29,TERYAWYNIA,117467,573889,2,Western,PMapWest03,11746702
1527,29,TERYAWYNIA,117467,573889,2,Western,PMapWest03,11746701
1528,190,THACKARINGA,117156,573890,1,Western,PMapWest03,11715601
1528,190,THACKARINGA,117155,573890,2,Western,PMapWest03,11715501
1529,243,THULE,117064,573891,1,Western,PMapWest03,11706401
1529,243,THULE,117063,573891,2,Western,PMapWest03,11706301
152,23,BENDUCK,100693,572462,1,Central,PMapCent01,10069301
152,23,BENDUCK,100693,572462,1,Central,PMapCent01,10069302
152,23,BENDUCK,100692,572462,2,Central,PMapCent01,10069201
1530,207,THURLOO DOWNS,117127,573892,1,Western,PMapWest03,11712701
1530,207,THURLOO DOWNS,117126,573892,2,Western,PMapWest03,11712601
1530,207,THURLOO DOWNS,117125,573892,3,Western,PMapWest03,11712501
1531,11,TICEHURST,117504,573893,1,Western,PMapWest03,11750401
1532,39,TIL TIL,117449,573894,1,Western,PMapWest03,11744901
1533,64,TINAPAGEE,117395,573895,1,Western,PMapWest03,11739502
1533,64,TINAPAGEE,117395,573895,1,Western,PMapWest03,11739501
1533,64,TINAPAGEE,117394,573895,2,Western,PMapWest03,11739402
1533,64,TINAPAGEE,117394,573895,2,Western,PMapWest03,11739401
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713909
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713908
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713907
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713906
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713904
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713902
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713901
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713903
1534,201,TINDAYREY,117139,573896,1,Western,PMapWest03,11713905
1534,201,TINDAYREY,117138,573896,2,Western,PMapWest03,11713801
1534,201,TINDAYREY,117137,573896,3,Western,PMapWest03,11713701
1535,227,TINTINALLOGY,117087,573897,1,Western,PMapWest03,11708701
1535,227,TINTINALLOGY,117086,573897,2,Western,PMapWest03,11708601
1536,270,TOMS LAKE,117015,573898,1,Western,PMapWest03,11701502
1536,270,TOMS LAKE,117015,573898,1,Western,PMapWest03,11701501
1537,172,TONGO,117191,573899,1,Western,PMapWest03,11719102
1537,172,TONGO,117191,573899,1,Western,PMapWest03,11719101
1538,191,TOPAR,117154,573900,1,Western,PMapWest03,11715401
1539,175,TORRENS CREEK,117187,573901,1,Western,PMapWest03,11718701
153,292,BENTS HILL,100158,572463,1,Central,PMapCent01,10015801
153,292,BENTS HILL,100157,572463,2,Central,PMapCent01,10015701
1540,128,TOULBY,117270,573902,1,Western,PMapWest03,11727001
1540,128,TOULBY,117269,573902,2,Western,PMapWest03,11726901
1541,119,TUPRA,117289,573903,1,Western,PMapWest03,11728901
1541,119,TUPRA,117288,573903,2,Western,PMapWest03,11728804
1541,119,TUPRA,117288,573903,2,Western,PMapWest03,11728803
1541,119,TUPRA,117288,573903,2,Western,PMapWest03,11728802
1541,119,TUPRA,117288,573903,2,Western,PMapWest03,11728801
1542,298,TURKEY CREEK,116973,573904,1,Western,PMapWest03,11697301
1542,298,TURKEY CREEK,116972,573904,2,Western,PMapWest03,11697201
1543,14,TURLEE,117500,573905,1,Western,PMapWest03,11750001
1544,144,URANAWAY,117240,573906,1,Western,PMapWest03,11724001
1544,144,URANAWAY,117239,573906,2,Western,PMapWest03,11723901
1545,197,URELLA DOWNS,117144,573907,1,Western,PMapWest03,11714401
1546,160,URISINO,117214,573908,1,Western,PMapWest03,11721402
1546,160,URISINO,117214,573908,1,Western,PMapWest03,11721401
1546,160,URISINO,117213,573908,2,Western,PMapWest03,11721301
1547,254,WAMELL,117043,573909,1,Western,PMapWest03,11704301
1548,250,WANAARING,117053,573910,1,Western,PMapWest03,11705301
1548,250,WANAARING,117052,573910,2,Western,PMapWest03,11705201
1549,183,WANGA MANA,117172,573911,1,Western,PMapWest03,11717201
154,724,BORAMBOLA,136221,572464,1,Central,PMapCent01,13622103
154,724,BORAMBOLA,136221,572464,1,Central,PMapCent01,13622102
154,724,BORAMBOLA,136221,572464,1,Central,PMapCent01,13622101
154,724,BORAMBOLA,136220,572464,2,Central,PMapCent01,13622001
1550,142,WANGARON,117244,573912,1,Western,PMapWest03,11724401
1550,142,WANGARON,117243,573912,2,Western,PMapWest03,11724301
1551,35,WAPWELLA,117456,573913,1,Western,PMapWest03,11745601
1551,35,WAPWELLA,117455,573913,2,Western,PMapWest03,11745501
1552,259,WARATTA,117034,573914,1,Western,PMapWest03,11703401
1553,122,WARRAWEENA,117284,573915,1,Western,PMapWest03,11728402
1553,122,WARRAWEENA,117284,573915,1,Western,PMapWest03,11728401
1554,300,WAVERLEY NO 1,116969,573916,1,Western,PMapWest03,11696901
1555,3,WEILMORINGLE,117517,573917,1,Western,PMapWest03,11751704
1555,3,WEILMORINGLE,117517,573917,1,Western,PMapWest03,11751703
1555,3,WEILMORINGLE,117517,573917,1,Western,PMapWest03,11751702
1555,3,WEILMORINGLE,117517,573917,1,Western,PMapWest03,11751701
1556,262,WHITTABRANAH,117030,573918,1,Western,PMapWest03,11703001
1556,262,WHITTABRANAH,117029,573918,2,Western,PMapWest03,11702901
1557,7,WILGA,117510,573919,1,Western,PMapWest03,11751004
1557,7,WILGA,117510,573919,1,Western,PMapWest03,11751003
1557,7,WILGA,117510,573919,1,Western,PMapWest03,11751002
1557,7,WILGA,117510,573919,1,Western,PMapWest03,11751001
1557,7,WILGA,117509,573919,2,Western,PMapWest03,11750901
1558,73,WILGHA DOWNS,117375,573920,1,Western,PMapWest03,11737501
1558,73,WILGHA DOWNS,117374,573920,2,Western,PMapWest03,11737401
1558,73,WILGHA DOWNS,117373,573920,3,Western,PMapWest03,11737301
1559,107,WILKIE PLAINS,117314,573921,1,Western,PMapWest03,11731401
155,151,BOREEGERRY,100445,572465,1,Central,PMapCent01,10044501
155,151,BOREEGERRY,100444,572465,2,Central,PMapCent01,10044401
1560,245,WILLANDRA,117061,573922,1,Western,PMapWest03,11706101
1560,245,WILLANDRA,117060,573922,2,Western,PMapWest03,11706004
1560,245,WILLANDRA,117060,573922,2,Western,PMapWest03,11706003
1560,245,WILLANDRA,117060,573922,2,Western,PMapWest03,11706002
1560,245,WILLANDRA,117060,573922,2,Western,PMapWest03,11706001
1561,272,WILLAWILLINGBAH,117012,573923,1,Western,PMapWest03,11701201
1562,293,WILLOH,116978,573924,1,Western,PMapWest03,11697801
