mapid,county,parish,barcode,edition,sheet,year,cd_title,image_id
3390,MACQUARIE,DEBENHAM,139633,1,1, ,PMapTE06,13963302
3390,MACQUARIE,DEBENHAM,139633,1,1, ,PMapTE06,13963303
3390,MACQUARIE,DEBENHAM,139633,1,1, ,PMapTE06,13963304
3390,MACQUARIE,DEBENHAM,105667,2,1,1916,PMapTE06,10566701
3390,MACQUARIE,DEBENHAM,139966,2,1,1916,PMapTE06,13996601
3390,MACQUARIE,DEBENHAM,139652,3,1, ,PMapTE06,13965201
3390,MACQUARIE,DEBENHAM,105666,4,1,1925,PMapTE06,10566601
3390,MACQUARIE,DEBENHAM,139967,4,1,1925,PMapTE06,13996701
3390,MACQUARIE,DEBENHAM,105665,5,1,1943,PMapTE06,10566501
3390,MACQUARIE,DEBENHAM,139653,5,1,1943,PMapTE06,13965301
3390,MACQUARIE,DEBENHAM,105604,6,1,1964,PMapTE06,10560401
3391,MACQUARIE,ELLENBOROUGH,139968,2,1, ,PMapTE06,13996801
3391,MACQUARIE,ELLENBOROUGH,105711,3,1,1920,PMapTE06,10571101
3391,MACQUARIE,ELLENBOROUGH,105710,4,1,1921,PMapTE06,10571001
3391,MACQUARIE,ELLENBOROUGH,139969,4,1,1921,PMapTE06,13996901
3391,MACQUARIE,ELLENBOROUGH,105534,5,1,1937,PMapTE06,10553401
3391,MACQUARIE,ELLENBOROUGH,139647,5,1,1937,PMapTE06,13964701
3391,MACQUARIE,ELLENBOROUGH,139647,5,1,1937,PMapTE06,13964702
3391,MACQUARIE,ELLENBOROUGH,105611,6,1,1965,PMapTE06,10561101
3391,MACQUARIE,ELLENBOROUGH,149094,6,1,1965,PMapTE06,14909401
3391,MACQUARIE,ELLENBOROUGH,149094,6,1,1965,PMapTE06,14909402
3392,MACQUARIE,FORBES,139648, ,1, ,PMapTE06,13964801
3392,MACQUARIE,FORBES,139648, ,1, ,PMapTE06,13964802
3392,MACQUARIE,FORBES,139648, ,1, ,PMapTE06,13964803
3392,MACQUARIE,FORBES,139648, ,1, ,PMapTE06,13964804
3392,MACQUARIE,FORBES,139970, ,1, ,PMapTE06,13997001
3392,MACQUARIE,FORBES,105532,3,1,1911,PMapTE06,10553201
3392,MACQUARIE,FORBES,105709,4,1,1923,PMapTE06,10570901
3392,MACQUARIE,FORBES,139649,4,1,1923,PMapTE06,13964901
3392,MACQUARIE,FORBES,105708,5,1,1935,PMapTE06,10570801
3392,MACQUARIE,FORBES,139971,5,1,1935,PMapTE06,13997101
3392,MACQUARIE,FORBES,105533,6,1,1952,PMapTE06,10553301
3392,MACQUARIE,FORBES,139650,6,1,1952,PMapTE06,13965001
3393,MACQUARIE,GRAEME,104918,1,1,1893,PMapTE06,10491801
3393,MACQUARIE,GRAEME,105716,3,1,1912,PMapTE06,10571601
3393,MACQUARIE,GRAEME,105715,4,1,1928,PMapTE06,10571501
3393,MACQUARIE,GRAEME,105714,5,1,1935,PMapTE06,10571401
3394,MACQUARIE,HARRINGTON,139663,2,1, ,PMapTE06,13966301
3394,MACQUARIE,HARRINGTON,139663,2,1, ,PMapTE06,13966302
3394,MACQUARIE,HARRINGTON,139663,2,1, ,PMapTE06,13966303
3394,MACQUARIE,HARRINGTON,139663,2,1, ,PMapTE06,13966304
3394,MACQUARIE,HARRINGTON,105538,3,1,1897,PMapTE06,10553801
3394,MACQUARIE,HARRINGTON,139972,3,1,1897,PMapTE06,13997201
3394,MACQUARIE,HARRINGTON,105536,4,1,1905,PMapTE06,10553601
3394,MACQUARIE,HARRINGTON,139658,4,1,1905,PMapTE06,13965801
3394,MACQUARIE,HARRINGTON,105537,6,1,1918,PMapTE06,10553701
3394,MACQUARIE,HARRINGTON,139659,6,1,1918,PMapTE06,13965901
3394,MACQUARIE,HARRINGTON,105535,7,1,1924,PMapTE06,10553501
3394,MACQUARIE,HARRINGTON,139660,7,1,1924,PMapTE06,13966001
3394,MACQUARIE,HARRINGTON,105612,8,1,1932,PMapTE06,10561201
3394,MACQUARIE,HARRINGTON,139973,8,1,1932,PMapTE06,13997301
3394,MACQUARIE,HARRINGTON,105130,9,1,1959,PMapTE06,10513001
3394,MACQUARIE,HARRINGTON,105130,9,1,1959,PMapTE06,10513002
3394,MACQUARIE,HARRINGTON,139616,9,1,1959,PMapTE06,13961601
3394,MACQUARIE,HARRINGTON,139616,9,1,1959,PMapTE06,13961602
3394,MACQUARIE,HARRINGTON,139616,9,1,1959,PMapTE06,13961603
3395,MACQUARIE,INNES,139974,2,1, ,PMapTE06,13997401
3395,MACQUARIE,INNES,139661,3,1, ,PMapTE06,13966101
3395,MACQUARIE,INNES,105542,4,1,1919,PMapTE06,10554201
3395,MACQUARIE,INNES,139662,4,1,1919,PMapTE06,13966201
3395,MACQUARIE,INNES,105541,5,1,1926,PMapTE06,10554101
3395,MACQUARIE,INNES,139975,5,1,1926,PMapTE06,13997501
3395,MACQUARIE,INNES,105539,6,1,1943,PMapTE06,10553901
3395,MACQUARIE,INNES,139657,6,1,1943,PMapTE06,13965701
3396,MACQUARIE,JASPER,139976,2,1, ,PMapTE06,13997601
3396,MACQUARIE,JASPER,105552,3,1,1891,PMapTE06,10555201
3396,MACQUARIE,JASPER,139678,3,1,1891,PMapTE06,13967801
3396,MACQUARIE,JASPER,139678,3,1,1891,PMapTE06,13967802
3396,MACQUARIE,JASPER,139678,3,1,1891,PMapTE06,13967803
3396,MACQUARIE,JASPER,139678,3,1,1891,PMapTE06,13967804
3396,MACQUARIE,JASPER,139677,4,1, ,PMapTE06,13967701
3396,MACQUARIE,JASPER,105553,5,1,1919,PMapTE06,10555301
3396,MACQUARIE,JASPER,105554,6,1,1927,PMapTE06,10555401
3396,MACQUARIE,JASPER,139681,6,1,1927,PMapTE06,13968101
3396,MACQUARIE,JASPER,105555,7,1,1937,PMapTE06,10555501
3396,MACQUARIE,JASPER,139977,7,1,1937,PMapTE06,13997701
3396,MACQUARIE,JASPER,105450,8,1,1958,PMapTE06,10545001
3397,MACQUARIE,JOHNS RIVER,139680,1,1, ,PMapTE06,13968001
3397,MACQUARIE,JOHNS RIVER,139680,1,1, ,PMapTE06,13968002
3397,MACQUARIE,JOHNS RIVER,139680,1,1, ,PMapTE06,13968003
3397,MACQUARIE,JOHNS RIVER,139680,1,1, ,PMapTE06,13968004
3397,MACQUARIE,JOHNS RIVER,139978,2,1, ,PMapTE06,13997801
3397,MACQUARIE,JOHNS RIVER,105551,3,1,1907,PMapTE06,10555101
3397,MACQUARIE,JOHNS RIVER,105447,5,1,1918,PMapTE06,10544701
3397,MACQUARIE,JOHNS RIVER,139679,5,1,1918,PMapTE06,13967901
3397,MACQUARIE,JOHNS RIVER,105446,6,1,1920,PMapTE06,10544601
3397,MACQUARIE,JOHNS RIVER,139655,6,1,1920,PMapTE06,13965501
3397,MACQUARIE,JOHNS RIVER,105444,7,1,1929,PMapTE06,10544401
3397,MACQUARIE,JOHNS RIVER,139656,7,1,1929,PMapTE06,13965601
3397,MACQUARIE,JOHNS RIVER,105445,8,1,1939,PMapTE06,10544501
3397,MACQUARIE,JOHNS RIVER,139979,8,1,1939,PMapTE06,13997901
3397,MACQUARIE,JOHNS RIVER,105091,9,1,1958,PMapTE06,10509101
3397,MACQUARIE,JOHNS RIVER,139654,9,1,1958,PMapTE06,13965401
3398,MACQUARIE,KEMPSEY,139664,2,1, ,PMapTE06,13966401
3398,MACQUARIE,KEMPSEY,139664,2,1, ,PMapTE06,13966402
3398,MACQUARIE,KEMPSEY,139664,2,1, ,PMapTE06,13966403
3398,MACQUARIE,KEMPSEY,139664,2,1, ,PMapTE06,13966404
3398,MACQUARIE,KEMPSEY,139980,3,1, ,PMapTE06,13998001
3398,MACQUARIE,KEMPSEY,105557,4,1,1905,PMapTE06,10555701
3398,MACQUARIE,KEMPSEY,105558,5,1,1911,PMapTE06,10555801
3398,MACQUARIE,KEMPSEY,105451,6,1,1922,PMapTE06,10545101
3398,MACQUARIE,KEMPSEY,139665,6,1,1922,PMapTE06,13966501
3398,MACQUARIE,KEMPSEY,105452,7,1,1935,PMapTE06,10545201
3398,MACQUARIE,KEMPSEY,139981,7,1,1935,PMapTE06,13998101
3398,MACQUARIE,KEMPSEY,105449,8,1,1954,PMapTE06,10544901
3399,MACQUARIE,KEREWONG,139676,1,1, ,PMapTE06,13967601
3399,MACQUARIE,KEREWONG,139676,1,1, ,PMapTE06,13967602
3399,MACQUARIE,KEREWONG,139982,2,1, ,PMapTE06,13998201
3399,MACQUARIE,KEREWONG,105572,4,1,1921,PMapTE06,10557201
3399,MACQUARIE,KEREWONG,139667,4,1,1921,PMapTE06,13966701
3399,MACQUARIE,KEREWONG,105296,5,1,1923,PMapTE06,10529601
3399,MACQUARIE,KEREWONG,139666,5,1,1923,PMapTE06,13966601
3399,MACQUARIE,KEREWONG,105211,5,2,1923,PMapTE06,10521101
3399,MACQUARIE,KEREWONG,105560,6,1,1933,PMapTE06,10556001
3399,MACQUARIE,KEREWONG,139983,6,1,1933,PMapTE06,13998301
3399,MACQUARIE,KEREWONG,105559,7,1,1949,PMapTE06,10555901
3399,MACQUARIE,KEREWONG,139691,7,1,1949,PMapTE06,13969101
3399,MACQUARIE,KEREWONG,139691,7,1,1949,PMapTE06,13969102
339,BATHURST,BATHURST,113666,1,1,1884,PMapOE04,11366601
339,BATHURST,BATHURST,113665,2,1,1896,PMapOE04,11366501
339,BATHURST,BATHURST,113664,3,1,1907,PMapOE04,11366401
339,BATHURST,BATHURST,113663,4,1,1911,PMapOE04,11366301
339,BATHURST,BATHURST,113662,5,1,1921,PMapOE04,11366201
339,BATHURST,BATHURST,113661,6,1,1934,PMapOE04,11366101
33,ARGYLE,MULLENGULLENGA,138391,2,1, ,PMapGN02,13839101
33,ARGYLE,MULLENGULLENGA,138391,2,1, ,PMapGN02,13839102
33,ARGYLE,MULLENGULLENGA,138391,2,1, ,PMapGN02,13839103
33,ARGYLE,MULLENGULLENGA,138391,2,1, ,PMapGN02,13839104
33,ARGYLE,MULLENGULLENGA,138392,3,1, ,PMapGN02,13839201
33,ARGYLE,MULLENGULLENGA,102147,4,1, ,PMapGN02,10214701
33,ARGYLE,MULLENGULLENGA,102146,5,1, ,PMapGN02,10214601
3400,MACQUARIE,KHATAMBUHL,105167,1,1,1885,PMapTE06,10516701
3400,MACQUARIE,KHATAMBUHL,139668,1,1,1885,PMapTE06,13966801
3400,MACQUARIE,KHATAMBUHL,139668,1,1,1885,PMapTE06,13966802
3400,MACQUARIE,KHATAMBUHL,139668,1,1,1885,PMapTE06,13966803
3400,MACQUARIE,KHATAMBUHL,139668,1,1,1885,PMapTE06,13966804
3400,MACQUARIE,KHATAMBUHL,105454,2,1,1897,PMapTE06,10545401
3400,MACQUARIE,KHATAMBUHL,139984,2,1,1897,PMapTE06,13998401
3400,MACQUARIE,KHATAMBUHL,105455,4,1,1920,PMapTE06,10545501
3400,MACQUARIE,KHATAMBUHL,139670,4,1,1920,PMapTE06,13967001
3400,MACQUARIE,KHATAMBUHL,105456,5,1,1933,PMapTE06,10545601
3400,MACQUARIE,KHATAMBUHL,139985,5,1,1933,PMapTE06,13998501
3400,MACQUARIE,KHATAMBUHL,105453,6,1,1952,PMapTE06,10545301
3400,MACQUARIE,KHATAMBUHL,139671,6,1,1952,PMapTE06,13967101
3401,MACQUARIE,KILLAWARRA,105569,2,1,1893,PMapTE06,10556901
3401,MACQUARIE,KILLAWARRA,139986,2,1,1893,PMapTE06,13998601
3401,MACQUARIE,KILLAWARRA,105556,3,1,1907,PMapTE06,10555601
3401,MACQUARIE,KILLAWARRA,139672,4,1, ,PMapTE06,13967201
3401,MACQUARIE,KILLAWARRA,105568,5,1,1922,PMapTE06,10556801
3401,MACQUARIE,KILLAWARRA,139987,5,1,1922,PMapTE06,13998701
3402,MACQUARIE,KINCHELA,139988,3,1, ,PMapTE06,13998801
3402,MACQUARIE,KINCHELA,139673,4,1, ,PMapTE06,13967301
3402,MACQUARIE,KINCHELA,105169,5,1,1912,PMapTE06,10516901
3402,MACQUARIE,KINCHELA,139674,5,1,1912,PMapTE06,13967401
3402,MACQUARIE,KINCHELA,105168,5,2,1912,PMapTE06,10516801
3402,MACQUARIE,KINCHELA,105562,6,1,1920,PMapTE06,10556201
3402,MACQUARIE,KINCHELA,139675,6,1,1920,PMapTE06,13967501
3402,MACQUARIE,KINCHELA,105561,7,1,1929,PMapTE06,10556101
3402,MACQUARIE,KINCHELA,139989,7,1,1929,PMapTE06,13998901
3402,MACQUARIE,KINCHELA,105457,8,1,1937,PMapTE06,10545701
3402,MACQUARIE,KINCHELA,139669,8,1,1937,PMapTE06,13966901
3403,MACQUARIE,KINDEE,139990,2,1, ,PMapTE06,13999001
3403,MACQUARIE,KINDEE,105458,3,1,1920,PMapTE06,10545801
3403,MACQUARIE,KINDEE,105563,4,1,1924,PMapTE06,10556301
3403,MACQUARIE,KINDEE,105459,5,1,1933,PMapTE06,10545901
3403,MACQUARIE,KINDEE,139690,5,1,1933,PMapTE06,13969001
3403,MACQUARIE,KINDEE,105460,6,1,1945,PMapTE06,10546001
3403,MACQUARIE,KINDEE,139991,6,1,1945,PMapTE06,13999101
3403,MACQUARIE,KINDEE,105092,7,1,1963,PMapTE06,10509201
3403,MACQUARIE,KINDEE,149095,7,1,1963,PMapTE06,14909501
3404,MACQUARIE,KIPPARA,139992, ,1, ,PMapTE06,13999201
3404,MACQUARIE,KIPPARA,105489,3,1,1912,PMapTE06,10548901
3404,MACQUARIE,KIPPARA,105488,4,1,1924,PMapTE06,10548801
3404,MACQUARIE,KIPPARA,139993,4,1,1924,PMapTE06,13999301
3404,MACQUARIE,KIPPARA,105564,5,1,1951,PMapTE06,10556401
3405,MACQUARIE,KNORRIT,139994, ,1, ,PMapTE06,13999401
3405,MACQUARIE,KNORRIT,105461,2,1,1897,PMapTE06,10546101
3405,MACQUARIE,KNORRIT,105462,4,1,1917,PMapTE06,10546201
3405,MACQUARIE,KNORRIT,139689,4,1,1917,PMapTE06,13968901
3405,MACQUARIE,KNORRIT,105463,5,1,1924,PMapTE06,10546301
3405,MACQUARIE,KNORRIT,139688,5,1,1924,PMapTE06,13968801
3405,MACQUARIE,KNORRIT,105464,6,1,1935,PMapTE06,10546401
3405,MACQUARIE,KNORRIT,139995,6,1,1935,PMapTE06,13999501
3405,MACQUARIE,KNORRIT,105465,7,1,1949,PMapTE06,10546501
3405,MACQUARIE,KNORRIT,139687,7,1,1949,PMapTE06,13968701
3406,MACQUARIE,KOREE,139997,2,1, ,PMapTE06,13999701
3406,MACQUARIE,KOREE,105493,5,1,1920,PMapTE06,10549301
3406,MACQUARIE,KOREE,139685,5,1,1920,PMapTE06,13968501
3406,MACQUARIE,KOREE,139998,6,1, ,PMapTE06,13999801
3406,MACQUARIE,KOREE,105494,7,1,1933,PMapTE06,10549401
3406,MACQUARIE,KOREE,139684,7,1,1933,PMapTE06,13968401
3406,MACQUARIE,KOREE,139684,7,1,1933,PMapTE06,13968402
3406,MACQUARIE,KOREE,105093,8,1,1961,PMapTE06,10509301
3406,MACQUARIE,KOREE,105093,8,1,1961,PMapTE06,10509302
3407,MACQUARIE,LANSDOWNE,139683, ,1, ,PMapTE07,13968301
3407,MACQUARIE,LANSDOWNE,139697,2,1, ,PMapTE07,13969701
3407,MACQUARIE,LANSDOWNE,139697,2,1, ,PMapTE07,13969702
3407,MACQUARIE,LANSDOWNE,139697,2,1, ,PMapTE07,13969703
3407,MACQUARIE,LANSDOWNE,139697,2,1, ,PMapTE07,13969704
3407,MACQUARIE,LANSDOWNE,139999,3,1, ,PMapTE07,13999901
3407,MACQUARIE,LANSDOWNE,105469,4,1,1911,PMapTE07,10546901
3407,MACQUARIE,LANSDOWNE,105470,5,1,1913,PMapTE07,10547001
3407,MACQUARIE,LANSDOWNE,105471,7,1,1917,PMapTE07,10547101
3407,MACQUARIE,LANSDOWNE,139682,7,1,1917,PMapTE07,13968201
3407,MACQUARIE,LANSDOWNE,105468,8,1,1924,PMapTE07,10546801
3407,MACQUARIE,LANSDOWNE,139699,8,1,1924,PMapTE07,13969901
3407,MACQUARIE,LANSDOWNE,105473,9,1,1934,PMapTE07,10547301
3407,MACQUARIE,LANSDOWNE,139698,9,1,1934,PMapTE07,13969801
3407,MACQUARIE,LANSDOWNE,105472,10,1,1950,PMapTE07,10547201
3407,MACQUARIE,LANSDOWNE,139716,10,1,1950,PMapTE07,13971601
3408,MACQUARIE,LEWIS,105290,1,1,1885,PMapTE07,10529001
3408,MACQUARIE,LEWIS,105502,2,1,1897,PMapTE07,10550201
3408,MACQUARIE,LEWIS,140000,3,1, ,PMapTE07,14000001
3408,MACQUARIE,LEWIS,105503,4,1,1910,PMapTE07,10550301
3408,MACQUARIE,LEWIS,139715,5,1, ,PMapTE07,13971501
3408,MACQUARIE,LEWIS,105504,6,1,1922,PMapTE07,10550401
3408,MACQUARIE,LEWIS,149021,6,1,1922,PMapTE07,14902101
3408,MACQUARIE,LEWIS,105505,7,1,1930,PMapTE07,10550501
3408,MACQUARIE,LEWIS,139714,7,1,1930,PMapTE07,13971401
3408,MACQUARIE,LEWIS,139714,7,1,1930,PMapTE07,13971402
3409,MACQUARIE,LINCOLN,149022,2,1, ,PMapTE07,14902201
3409,MACQUARIE,LINCOLN,105510,5,1,1905,PMapTE07,10551001
3409,MACQUARIE,LINCOLN,105511,6,1,1918,PMapTE07,10551101
3409,MACQUARIE,LINCOLN,105512,7,1,1919,PMapTE07,10551201
3409,MACQUARIE,LINCOLN,149023,7,1,1919,PMapTE07,14902301
3409,MACQUARIE,LINCOLN,105513,8,1,1933,PMapTE07,10551301
3409,MACQUARIE,LINCOLN,139712,8,1,1933,PMapTE07,13971201
340,BATHURST,BEAUFORT,113639,1,1,1884,PMapOE04,11363901
340,BATHURST,BEAUFORT,148685,2,1,1899,PMapOE04,14868501
340,BATHURST,BEAUFORT,113638,3,1,1899,PMapOE04,11363801
340,BATHURST,BEAUFORT,113637,4,1,1906,PMapOE04,11363701
340,BATHURST,BEAUFORT,113080,5,1,1911,PMapOE04,11308001
340,BATHURST,BEAUFORT,113636,6,1,1922,PMapOE04,11363601
340,BATHURST,BEAUFORT,113635,7,1,1933,PMapOE04,11363501
340,BATHURST,BEAUFORT,113079,8,1,1948,PMapOE04,11307901
340,BATHURST,BEAUFORT,113079,8,1,1948,PMapOE04,11307902
3410,MACQUARIE,LORNE,149024,2,1, ,PMapTE07,14902401
3410,MACQUARIE,LORNE,105477,3,1,1907,PMapTE07,10547701
3410,MACQUARIE,LORNE,139696,3,1,1907,PMapTE07,13969601
3410,MACQUARIE,LORNE,105482,4,1,1916,PMapTE07,10548201
3410,MACQUARIE,LORNE,139695,4,1,1916,PMapTE07,13969501
3410,MACQUARIE,LORNE,105479,5,1,1921,PMapTE07,10547901
3410,MACQUARIE,LORNE,139694,5,1,1921,PMapTE07,13969401
3410,MACQUARIE,LORNE,105480,6,1,1925,PMapTE07,10548001
3410,MACQUARIE,LORNE,139693,6,1,1925,PMapTE07,13969301
3410,MACQUARIE,LORNE,105478,7,1,1934,PMapTE07,10547801
3410,MACQUARIE,LORNE,149025,7,1,1934,PMapTE07,14902501
3410,MACQUARIE,LORNE,105481,8,1,1953,PMapTE07,10548101
3410,MACQUARIE,LORNE,139692,8,1,1953,PMapTE07,13969201
3410,MACQUARIE,LORNE,139692,8,1,1953,PMapTE07,13969202
3411,MACQUARIE,MACKAY,139713,1,1, ,PMapTE07,13971301
3411,MACQUARIE,MACKAY,139713,1,1, ,PMapTE07,13971302
3411,MACQUARIE,MACKAY,139713,1,1, ,PMapTE07,13971303
3411,MACQUARIE,MACKAY,139713,1,1, ,PMapTE07,13971304
3411,MACQUARIE,MACKAY,105583,2,1,1899,PMapTE07,10558301
3411,MACQUARIE,MACKAY,149026,2,1,1899,PMapTE07,14902601
3411,MACQUARIE,MACKAY,105584,3,1,1912,PMapTE07,10558401
3411,MACQUARIE,MACKAY,139703,3,1,1912,PMapTE07,13970301
3411,MACQUARIE,MACKAY,105585,4,1,1923,PMapTE07,10558501
3411,MACQUARIE,MACKAY,139702,4,1,1923,PMapTE07,13970201
3411,MACQUARIE,MACKAY,105507,5,1,1937,PMapTE07,10550701
3411,MACQUARIE,MACKAY,149027,5,1,1937,PMapTE07,14902701
3412,MACQUARIE,MACQUARIE,149028,2,1, ,PMapTE07,14902801
3412,MACQUARIE,MACQUARIE,139701,4,1, ,PMapTE07,13970101
3412,MACQUARIE,MACQUARIE,105301,5,1,1909,PMapTE07,10530101
3412,MACQUARIE,MACQUARIE,105094,6,1,1916,PMapTE07,10509401
3412,MACQUARIE,MACQUARIE,105094,6,1,1916,PMapTE07,10509402
3412,MACQUARIE,MACQUARIE,139705,6,1,1916,PMapTE07,13970501
3412,MACQUARIE,MACQUARIE,139705,6,1,1916,PMapTE07,13970502
3412,MACQUARIE,MACQUARIE,105096,7,1,1923,PMapTE07,10509601
3412,MACQUARIE,MACQUARIE,105300,8,1,1929,PMapTE07,10530001
3412,MACQUARIE,MACQUARIE,139704,8,1,1929,PMapTE07,13970401
3412,MACQUARIE,MACQUARIE,139704,8,1,1929,PMapTE07,13970402
3412,MACQUARIE,MACQUARIE,105095,9,1,1940,PMapTE07,10509501
3412,MACQUARIE,MACQUARIE,149029,9,1,1940,PMapTE07,14902901
3412,MACQUARIE,MACQUARIE,149029,9,1,1940,PMapTE07,14902902
3412,MACQUARIE,MACQUARIE,105124,10,1,1954,PMapTE07,10512401
3412,MACQUARIE,MACQUARIE,139711,10,1,1954,PMapTE07,13971101
3412,MACQUARIE,MACQUARIE,139711,10,1,1954,PMapTE07,13971102
3412,MACQUARIE,MACQUARIE,139711,10,1,1954,PMapTE07,13971103
3412,MACQUARIE,MACQUARIE,105298,11,1,1969,PMapTE07,10529801
3412,MACQUARIE,MACQUARIE,105299,11,2,1969,PMapTE07,10529901
3413,MACQUARIE,MARLEE,139710, ,1, ,PMapTE07,13971001
3413,MACQUARIE,MARLEE,105587,2,1,1897,PMapTE07,10558701
3413,MACQUARIE,MARLEE,149030,2,1,1897,PMapTE07,14903001
3413,MACQUARIE,MARLEE,105586,4,1,1918,PMapTE07,10558601
3413,MACQUARIE,MARLEE,139709,4,1,1918,PMapTE07,13970901
3413,MACQUARIE,MARLEE,105588,5,1,1923,PMapTE07,10558801
3413,MACQUARIE,MARLEE,149031,5,1,1923,PMapTE07,14903101
3413,MACQUARIE,MARLEE,105302,6,1,1943,PMapTE07,10530201
3414,MACQUARIE,MARSH,105590,2,1,1897,PMapTE07,10559001
3414,MACQUARIE,MARSH,149032,2,1,1897,PMapTE07,14903201
3414,MACQUARIE,MARSH,105589,4,1,1916,PMapTE07,10558901
3414,MACQUARIE,MARSH,139708,4,1,1916,PMapTE07,13970801
3414,MACQUARIE,MARSH,105591,5,1,1921,PMapTE07,10559101
3414,MACQUARIE,MARSH,139707,5,1,1921,PMapTE07,13970701
3414,MACQUARIE,MARSH,105593,6,1,1933,PMapTE07,10559301
3414,MACQUARIE,MARSH,149033,6,1,1933,PMapTE07,14903301
3414,MACQUARIE,MARSH,105592,7,1,1949,PMapTE07,10559201
3414,MACQUARIE,MARSH,139706,7,1,1949,PMapTE07,13970601
3415,MACQUARIE,MOORABARK,139717,2,1, ,PMapTE07,13971701
3415,MACQUARIE,MOORABARK,139717,2,1, ,PMapTE07,13971702
3415,MACQUARIE,MOORABARK,139717,2,1, ,PMapTE07,13971703
3415,MACQUARIE,MOORABARK,139717,2,1, ,PMapTE07,13971704
3415,MACQUARIE,MOORABARK,105517,3,1,1916,PMapTE07,10551701
3415,MACQUARIE,MOORABARK,139700,3,1,1916,PMapTE07,13970001
3416,MACQUARIE,MORTON,105518,2,1,1908,PMapTE07,10551801
3416,MACQUARIE,MORTON,139723,2,1,1908,PMapTE07,13972301
3417,MACQUARIE,MYALL,139721,2,1, ,PMapTE07,13972101
3417,MACQUARIE,MYALL,105521,3,1,1914,PMapTE07,10552101
3417,MACQUARIE,MYALL,149034,3,1,1914,PMapTE07,14903401
3417,MACQUARIE,MYALL,105520,4,1,1919,PMapTE07,10552001
3417,MACQUARIE,MYALL,139720,4,1,1919,PMapTE07,13972001
3417,MACQUARIE,MYALL,105522,5,1,1926,PMapTE07,10552201
3417,MACQUARIE,MYALL,149035,5,1,1926,PMapTE07,14903501
3417,MACQUARIE,MYALL,105519,6,1,1933,PMapTE07,10551901
3417,MACQUARIE,MYALL,139722,6,1,1933,PMapTE07,13972201
3417,MACQUARIE,MYALL,139722,6,1,1933,PMapTE07,13972202
3417,MACQUARIE,MYALL,105303,7,1,1966,PMapTE07,10530301
3418,MACQUARIE,OXLEY,149036,2,1, ,PMapTE07,14903601
3418,MACQUARIE,OXLEY,105336,3,1,1900,PMapTE07,10533601
3418,MACQUARIE,OXLEY,139719,3,1,1900,PMapTE07,13971901
3418,MACQUARIE,OXLEY,105335,4,1,1912,PMapTE07,10533501
3418,MACQUARIE,OXLEY,105202,5,1,1921,PMapTE07,10520201
3418,MACQUARIE,OXLEY,139718,5,1,1921,PMapTE07,13971801
3418,MACQUARIE,OXLEY,105201,5,2,1921,PMapTE07,10520101
3418,MACQUARIE,OXLEY,105308,6,1,1937,PMapTE07,10530801
3418,MACQUARIE,OXLEY,149037,6,1,1937,PMapTE07,14903701
3418,MACQUARIE,OXLEY,105307,7,1,1959,PMapTE07,10530701
3419,MACQUARIE,PALMERSTON,105386,2,1, ,PMapTE07,10538601
3419,MACQUARIE,PALMERSTON,105385,3,1,1906,PMapTE07,10538501
3419,MACQUARIE,PALMERSTON,105384,4,1, ,PMapTE07,10538401
3419,MACQUARIE,PALMERSTON,149038,4,1, ,PMapTE07,14903801
3419,MACQUARIE,PALMERSTON,105341,5,1,1918,PMapTE07,10534101
3419,MACQUARIE,PALMERSTON,148232,5,1,1918,PMapTE07,14823201
3419,MACQUARIE,PALMERSTON,105342,6,1,1925,PMapTE07,10534201
3419,MACQUARIE,PALMERSTON,139733,6,1,1925,PMapTE07,13973301
3419,MACQUARIE,PALMERSTON,105343,6,2,1925,PMapTE07,10534301
3419,MACQUARIE,PALMERSTON,105310,7,1,1942,PMapTE07,10531001
3419,MACQUARIE,PALMERSTON,148233,7,1,1942,PMapTE07,14823301
3419,MACQUARIE,PALMERSTON,105311,7,2,1942,PMapTE07,10531101
3419,MACQUARIE,PALMERSTON,105100,8,1,1960,PMapTE07,10510001
3419,MACQUARIE,PALMERSTON,105100,8,1,1960,PMapTE07,10510002
3419,MACQUARIE,PALMERSTON,105099,8,2,1960,PMapTE07,10509901
341,BATHURST,BELUBULA,113632,1,1,1884,PMapOE04,11363201
341,BATHURST,BELUBULA,148373,2,1,1899,PMapOE04,14837301
341,BATHURST,BELUBULA,113631,3,1,1899,PMapOE04,11363101
341,BATHURST,BELUBULA,115308,3,3,1904,PMapOE17,11530801
341,BATHURST,BELUBULA,113630,4,1,1911,PMapOE04,11363001
341,BATHURST,BELUBULA,148374,5,1,1918,PMapOE04,14837401
341,BATHURST,BELUBULA,148374,5,1,1918,PMapOE04,14837402
341,BATHURST,BELUBULA,115161,5,3,1918,PMapOE17,11516101
341,BATHURST,BELUBULA,115161,5,3,1918,PMapOE17,11516102
341,BATHURST,BELUBULA,113078,6,1,1924,PMapOE04,11307801
341,BATHURST,BELUBULA,113078,6,1,1924,PMapOE04,11307802
341,BATHURST,BELUBULA,148375,7,1,1933,PMapOE04,14837501
341,BATHURST,BELUBULA,148375,7,1,1933,PMapOE04,14837502
341,BATHURST,BELUBULA,115160,7,3,1933,PMapOE17,11516001
341,BATHURST,BELUBULA,113077,8,1,1945,PMapOE04,11307701
341,BATHURST,BELUBULA,113077,8,1,1945,PMapOE04,11307702
3420,MACQUARIE,PAPPINBARRA,139732,2,1, ,PMapTE07,13973201
